age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,CATE
28,self-employed,married,tertiary,no,120,yes,yes,unknown,8,may,130,1,-1,0,unknown,0,0.07906660281489035
29,admin.,divorced,secondary,no,1320,yes,yes,unknown,8,may,489,0,-1,0,unknown,0,0.42069349730706485
30,services,single,secondary,no,245,no,yes,cellular,8,jul,187,1,-1,0,unknown,0,-0.3926806522642496
34,admin.,divorced,primary,no,9569,yes,no,unknown,9,may,43,1,-1,0,unknown,0,0.02590827614678108
39,technician,single,unknown,no,0,yes,no,unknown,7,may,130,0,-1,0,unknown,0,0.07616583934022136
26,blue-collar,married,secondary,no,2770,yes,no,unknown,8,may,141,0,-1,0,unknown,0,-0.055713122006645646
38,technician,divorced,secondary,no,1221,yes,yes,cellular,18,aug,73,1,-1,0,unknown,0,-1.5145949745543665
47,admin.,married,secondary,no,298,yes,no,cellular,11,may,183,0,-1,0,unknown,0,0.30859459122803834
61,management,married,secondary,no,967,no,no,cellular,20,aug,180,0,-1,0,unknown,0,-0.23185705593750885
35,technician,married,secondary,no,0,no,no,cellular,14,jul,125,1,-1,0,unknown,0,-0.6784206256424853
34,admin.,married,secondary,no,0,yes,no,cellular,9,feb,30,1,-1,0,unknown,0,-0.6750525966046302
34,entrepreneur,married,secondary,no,1368,yes,no,cellular,18,nov,252,1,-1,0,unknown,0,-0.3089780330228726
56,technician,single,secondary,no,751,yes,no,cellular,15,may,43,1,177,5,failure,0,-0.38273742540589817
47,services,married,secondary,no,2597,yes,no,unknown,16,may,323,0,-1,0,unknown,0,0.005190843041536722
36,unemployed,married,secondary,no,-35,no,no,cellular,30,jan,339,1,-1,0,unknown,0,-0.40515053595943806
43,technician,married,secondary,no,629,no,no,cellular,5,aug,196,0,-1,0,unknown,0,0.5436812853622996
51,admin.,married,primary,no,1330,yes,no,unknown,15,may,415,1,-1,0,unknown,0,-0.33696294102294694
40,technician,single,secondary,no,277,yes,no,unknown,14,may,274,1,-1,0,unknown,0,-0.24613615878650658
38,services,married,tertiary,no,1018,no,no,unknown,16,jun,325,1,-1,0,unknown,0,-1.3486369545849755
34,management,married,tertiary,no,11,yes,no,cellular,17,jul,654,0,-1,0,unknown,0,0.7027864941223463
47,self-employed,married,tertiary,no,0,no,no,telephone,21,nov,28,0,-1,0,unknown,0,0.20155142462688846
57,entrepreneur,married,secondary,no,905,no,no,cellular,7,aug,121,0,-1,0,unknown,0,-0.2412022573390009
35,technician,married,secondary,no,15474,no,no,cellular,21,nov,89,0,92,2,other,0,0.5383712097679977
45,management,married,tertiary,no,54,yes,no,telephone,13,may,107,1,-1,0,unknown,0,-0.7785175436760787
55,unemployed,married,secondary,no,-246,no,yes,cellular,8,jul,305,1,-1,0,unknown,0,-0.28813189179960763
54,management,married,secondary,no,0,no,no,cellular,19,nov,106,0,-1,0,unknown,0,0.41949545880348343
39,services,married,primary,no,1951,yes,no,unknown,23,may,208,1,-1,0,unknown,0,-0.008789608285842887
58,services,married,primary,no,65,no,no,unknown,27,jun,162,0,-1,0,unknown,0,0.12766772239565966
31,admin.,married,secondary,no,368,yes,no,cellular,5,may,414,1,361,3,other,0,-0.7828218167313918
35,blue-collar,married,primary,no,51,yes,no,unknown,28,may,593,1,-1,0,unknown,0,-0.6201866254550344
45,technician,married,secondary,no,3492,yes,yes,unknown,20,jun,46,1,-1,0,unknown,0,-0.021083068861365576
44,admin.,divorced,secondary,no,21,yes,no,cellular,13,apr,681,1,-1,0,unknown,0,-1.1977516446212075
57,blue-collar,married,primary,no,8403,no,no,unknown,20,jun,11,1,-1,0,unknown,0,-1.5305157557087423
41,technician,married,secondary,no,978,no,no,cellular,29,jul,55,1,-1,0,unknown,0,-3.810132777283495
42,blue-collar,married,secondary,no,165,yes,no,unknown,23,may,333,1,-1,0,unknown,0,-0.20847407804155074
49,technician,single,unknown,no,350,no,no,cellular,28,jan,91,1,-1,0,unknown,0,-0.32371095884861006
52,self-employed,divorced,secondary,no,385,no,yes,cellular,26,aug,96,1,-1,0,unknown,0,-0.9778366712551197
57,blue-collar,married,secondary,no,2058,yes,no,telephone,18,may,23,1,-1,0,unknown,0,-0.26576756080457975
29,management,single,tertiary,no,-11,yes,no,cellular,14,may,164,1,-1,0,unknown,0,-0.2313719084718106
34,blue-collar,single,primary,no,505,yes,no,unknown,13,may,351,0,-1,0,unknown,0,0.19824169712872877
36,management,married,tertiary,no,-547,yes,no,cellular,30,apr,267,0,259,2,failure,0,0.3936406740952981
39,management,married,tertiary,no,562,no,no,cellular,13,sep,303,1,-1,0,unknown,0,-0.9764155784073705
53,blue-collar,divorced,primary,no,4222,no,no,unknown,9,jun,112,0,-1,0,unknown,0,0.13607084516064244
40,services,married,secondary,no,105,yes,no,cellular,9,jul,161,0,-1,0,unknown,0,0.38270950261671366
38,services,single,secondary,no,0,yes,no,unknown,27,may,166,1,-1,0,unknown,0,-0.03149963717254373
34,admin.,single,secondary,no,66,yes,no,unknown,26,may,237,0,-1,0,unknown,0,0.07480689682550398
40,services,married,secondary,no,0,yes,yes,cellular,2,feb,226,1,-1,0,unknown,0,-0.34225653858182625
39,management,married,secondary,no,13578,yes,no,cellular,21,nov,185,1,-1,0,unknown,0,-0.2697656120514859
51,technician,single,tertiary,no,11222,yes,no,cellular,21,nov,126,1,171,7,failure,0,-0.4310062589948154
33,admin.,married,secondary,no,1737,no,no,cellular,30,apr,524,1,-1,0,unknown,0,-0.6679065428427675
59,management,divorced,tertiary,no,59,yes,no,unknown,5,may,273,0,-1,0,unknown,0,0.14483277906313302
30,technician,single,secondary,no,54,no,no,cellular,11,aug,194,1,-1,0,unknown,0,-6.379170381098802
61,technician,married,primary,no,2282,no,no,cellular,25,nov,1092,0,-1,0,unknown,0,0.8663150416384062
24,admin.,married,secondary,no,299,yes,no,cellular,6,may,209,0,321,1,failure,0,0.39975261593031736
36,management,married,tertiary,no,396,no,no,cellular,13,aug,67,1,-1,0,unknown,0,-0.8099220610662781
34,technician,single,tertiary,no,184,yes,no,cellular,30,jul,87,1,-1,0,unknown,0,-1.7954298163967175
47,blue-collar,married,primary,no,475,yes,yes,cellular,29,jan,99,1,251,7,other,0,-0.04757727411010715
40,technician,married,secondary,no,-496,no,no,telephone,28,jul,22,1,-1,0,unknown,0,-0.9402639168007604
46,technician,divorced,secondary,no,117,no,no,cellular,29,aug,94,1,-1,0,unknown,0,-8.111798915425805
32,management,married,tertiary,no,713,yes,no,cellular,11,aug,76,1,-1,0,unknown,0,-2.2609193480391707
39,management,married,tertiary,no,45,no,no,cellular,28,aug,148,1,-1,0,unknown,0,-3.7849795157835917
35,management,single,tertiary,no,1496,yes,no,cellular,22,aug,73,1,-1,0,unknown,0,-2.064709875196894
37,services,single,primary,no,0,no,yes,cellular,6,feb,155,1,245,5,other,0,-0.7374633055381986
45,technician,married,unknown,no,886,yes,no,cellular,13,oct,75,1,42,1,failure,0,-0.37615753003261887
38,blue-collar,married,primary,no,4592,yes,no,cellular,12,may,360,0,-1,0,unknown,0,0.5398839083116289
52,technician,married,secondary,no,-38,no,no,unknown,6,jun,613,0,-1,0,unknown,0,0.7547814635991427
28,blue-collar,single,primary,no,431,yes,no,cellular,13,may,68,1,363,2,failure,0,-0.29893363745663865
35,management,single,tertiary,no,-292,yes,no,cellular,18,may,166,1,272,6,failure,0,-1.2679103891226848
45,technician,married,secondary,no,2571,no,no,unknown,18,jun,146,1,-1,0,unknown,0,-0.6889008735896112
33,management,single,tertiary,no,191,no,yes,cellular,3,feb,678,1,209,1,failure,0,-0.8416729922315714
42,technician,divorced,secondary,no,1689,yes,no,cellular,31,jul,50,1,-1,0,unknown,0,-7.29971443915476
23,student,single,secondary,no,8494,no,no,cellular,25,aug,158,1,-1,0,unknown,0,-0.8674824823591226
49,entrepreneur,divorced,secondary,no,159,yes,no,unknown,13,may,95,1,-1,0,unknown,0,0.10528038376220766
52,technician,married,tertiary,no,7,no,yes,unknown,5,may,175,0,-1,0,unknown,0,0.0543701145871456
27,management,single,secondary,no,35,no,no,cellular,4,jul,255,0,-1,0,unknown,0,0.22162986641744026
34,management,married,secondary,no,1007,yes,no,cellular,21,jul,240,1,-1,0,unknown,0,-0.6583229991726873
31,technician,married,secondary,no,106,yes,no,unknown,13,may,101,1,-1,0,unknown,0,0.013267151783572784
45,admin.,married,secondary,no,0,yes,no,cellular,18,nov,108,1,-1,0,unknown,0,-0.18069228943718854
32,admin.,married,secondary,no,0,no,no,unknown,23,may,206,1,-1,0,unknown,0,-0.31774943869113054
51,blue-collar,married,primary,no,216,yes,no,cellular,17,apr,666,1,274,3,failure,0,-0.7783478176125936
56,management,married,tertiary,no,746,no,no,cellular,30,apr,193,0,-1,0,unknown,0,0.8506883587135101
44,admin.,married,secondary,no,764,yes,no,cellular,3,sep,232,0,213,1,failure,0,1.0296801247251064
41,blue-collar,married,secondary,no,193,yes,no,unknown,29,may,130,0,-1,0,unknown,0,-0.023716045290675204
54,self-employed,married,tertiary,no,368,no,no,telephone,31,jul,7,1,-1,0,unknown,0,-1.9990558706251254
31,technician,single,secondary,no,205,yes,no,unknown,3,jun,342,1,-1,0,unknown,0,-0.6076241930827716
25,admin.,single,secondary,no,96,yes,no,unknown,9,may,176,1,-1,0,unknown,0,-0.08665390325021864
50,technician,divorced,secondary,no,8016,no,no,cellular,17,jul,903,1,-1,0,unknown,0,-1.5645369337396555
41,entrepreneur,married,tertiary,no,221,yes,no,unknown,14,may,57,1,-1,0,unknown,0,0.07651178200496352
33,unemployed,single,tertiary,no,157,yes,no,unknown,26,may,897,1,-1,0,unknown,0,-0.6561246380335887
49,blue-collar,married,primary,no,4830,yes,no,unknown,6,jun,350,0,-1,0,unknown,0,0.2090037264383117
34,technician,single,tertiary,no,1039,no,no,cellular,11,aug,342,1,-1,0,unknown,0,-6.895571114107344
60,retired,married,primary,no,71,no,no,cellular,10,jul,121,1,-1,0,unknown,0,-0.2838429126932418
45,admin.,married,secondary,no,1214,yes,no,cellular,2,feb,150,1,189,2,failure,0,-0.25340116444166316
40,self-employed,married,secondary,no,0,no,no,unknown,19,jun,61,0,-1,0,unknown,0,0.22924921017525643
50,admin.,divorced,secondary,no,0,yes,no,unknown,20,jun,174,0,-1,0,unknown,0,0.016497863780673517
27,management,single,secondary,no,116,yes,no,cellular,6,feb,138,1,-1,0,unknown,0,-0.3349288225226032
53,technician,married,secondary,no,100,no,no,cellular,13,aug,205,1,-1,0,unknown,0,-4.873490936036632
31,services,single,secondary,no,91,yes,no,cellular,18,may,111,1,-1,0,unknown,0,-0.5497748586032665
24,blue-collar,single,secondary,no,-398,yes,no,cellular,18,may,14,1,355,4,other,0,-0.8755084437074392
68,retired,married,tertiary,no,2820,no,no,cellular,5,mar,158,0,92,3,success,0,1.3721850856242785
27,services,single,secondary,no,223,yes,yes,cellular,13,may,297,1,-1,0,unknown,0,-0.2160665212009045
46,management,single,tertiary,no,2278,no,no,cellular,12,aug,218,1,-1,0,unknown,0,-3.451545777180602
23,technician,single,secondary,no,-782,yes,yes,unknown,19,jun,197,1,-1,0,unknown,0,-0.252800587936564
76,retired,married,unknown,no,8919,no,no,cellular,28,jan,231,0,-1,0,unknown,0,0.4071595364758516
48,entrepreneur,married,secondary,no,104,yes,yes,cellular,18,nov,55,0,-1,0,unknown,0,0.02236567347708529
60,management,married,tertiary,no,3387,no,no,cellular,14,aug,636,1,-1,0,unknown,0,-0.7967443184712575
46,entrepreneur,married,secondary,no,0,no,yes,cellular,18,jul,115,0,-1,0,unknown,0,0.07158564061504015
36,admin.,single,secondary,no,449,yes,no,unknown,20,jun,136,1,-1,0,unknown,0,-0.2878350108271792
30,technician,single,secondary,no,4787,yes,no,cellular,18,nov,266,0,167,2,failure,0,0.49451430878133174
33,management,single,tertiary,no,1240,yes,no,cellular,4,feb,505,1,260,1,other,0,-0.7321431913819798
36,admin.,single,secondary,no,191,yes,no,cellular,25,jul,18,1,-1,0,unknown,0,-0.522150196381661
44,blue-collar,married,tertiary,no,2185,yes,no,unknown,16,may,698,0,-1,0,unknown,0,0.5528464608460127
36,admin.,single,secondary,no,0,yes,no,cellular,21,nov,139,1,-1,0,unknown,0,-0.3446049236784659
44,technician,married,secondary,no,2857,no,no,cellular,5,aug,318,1,-1,0,unknown,0,-0.2561573508058739
70,retired,married,primary,no,3782,no,no,cellular,16,mar,618,0,-1,0,unknown,0,1.1289288610014268
48,technician,divorced,tertiary,no,83,no,yes,cellular,19,aug,243,1,-1,0,unknown,0,-3.84751711388931
52,management,married,tertiary,no,6,no,no,telephone,19,oct,57,0,-1,0,unknown,0,1.136603361452741
34,admin.,single,secondary,no,88,yes,no,unknown,27,may,169,1,-1,0,unknown,0,-0.1069592209280076
35,technician,married,secondary,no,294,yes,no,cellular,15,jun,238,1,98,5,success,0,-0.787689654490179
54,entrepreneur,married,tertiary,no,84,no,no,cellular,29,jul,34,1,-1,0,unknown,0,-2.826810184043748
47,technician,divorced,secondary,no,84,no,no,cellular,8,aug,49,1,-1,0,unknown,0,-1.3368260474434812
38,blue-collar,married,secondary,no,602,yes,no,unknown,30,may,161,1,-1,0,unknown,0,-0.0044765034621952375
41,management,divorced,secondary,no,0,no,no,cellular,6,aug,438,1,-1,0,unknown,0,-0.755903451787089
28,blue-collar,married,secondary,no,-470,yes,no,cellular,7,may,275,1,-1,0,unknown,0,-0.3506357335515428
58,services,married,secondary,no,-37,no,yes,telephone,6,feb,150,1,205,6,failure,0,-0.77993878859591
59,admin.,married,secondary,no,2145,no,no,telephone,17,nov,273,1,-1,0,unknown,0,-0.62289466818537
32,management,married,tertiary,no,937,no,no,cellular,26,may,61,0,190,1,failure,0,0.3562449752830977
55,blue-collar,married,secondary,no,2059,yes,no,cellular,11,may,149,0,259,4,failure,0,0.30962377471539054
38,blue-collar,married,secondary,no,3598,no,no,unknown,6,jun,154,0,-1,0,unknown,0,0.06732862589643443
40,blue-collar,married,primary,no,1206,no,yes,telephone,16,jul,201,1,-1,0,unknown,0,-0.47423783234436767
45,entrepreneur,divorced,tertiary,no,1273,yes,yes,cellular,20,nov,206,1,162,3,failure,0,-0.3243104556632851
42,entrepreneur,married,secondary,no,46,no,no,cellular,2,feb,1013,0,-1,0,unknown,0,1.2037895299226824
53,self-employed,married,secondary,no,534,yes,no,cellular,29,jul,115,1,-1,0,unknown,0,-1.3309083989434616
32,technician,married,secondary,no,-300,no,no,cellular,28,aug,226,1,-1,0,unknown,0,-11.59159836010673
55,housemaid,married,primary,no,4,no,no,cellular,21,nov,85,1,-1,0,unknown,0,-0.14278699509580903
54,services,married,unknown,no,386,no,yes,cellular,19,nov,74,0,152,1,success,0,0.6986459374251449
46,blue-collar,married,secondary,no,-396,no,yes,cellular,4,aug,115,0,-1,0,unknown,0,0.1366077246168141
39,management,married,tertiary,no,0,yes,no,cellular,11,may,112,0,-1,0,unknown,0,0.3140324950983346
36,management,divorced,tertiary,no,14930,no,no,cellular,23,jul,190,0,-1,0,unknown,0,0.28339823962590655
44,management,married,tertiary,no,-600,yes,no,cellular,18,aug,360,0,-1,0,unknown,0,-5.183584868508513
28,student,single,tertiary,no,3733,yes,no,cellular,21,aug,419,1,91,7,success,0,-0.9143876150856639
36,admin.,married,secondary,no,465,yes,no,unknown,20,may,160,0,-1,0,unknown,0,0.03607808036864123
43,technician,married,secondary,no,994,yes,yes,cellular,5,may,51,0,-1,0,unknown,0,0.10930841222825699
25,blue-collar,married,secondary,no,758,yes,no,unknown,28,may,504,1,-1,0,unknown,0,-0.17753709436140472
31,management,married,tertiary,no,256,yes,no,cellular,7,jul,28,1,-1,0,unknown,0,-0.26786048149838737
60,retired,married,tertiary,no,3461,no,no,cellular,3,feb,128,1,-1,0,unknown,0,-1.0164831975874522
29,technician,divorced,secondary,no,124,no,no,unknown,27,may,125,0,-1,0,unknown,0,0.055751728900669546
46,services,divorced,secondary,no,355,yes,no,cellular,8,may,122,1,338,8,other,0,-0.6505472284414526
31,management,married,tertiary,no,1514,no,no,cellular,12,aug,284,1,-1,0,unknown,0,-3.86693719316373
31,management,married,tertiary,no,40,no,no,cellular,2,feb,118,1,-1,0,unknown,0,-0.3410372427182075
45,blue-collar,married,unknown,no,-320,yes,no,unknown,28,may,204,1,-1,0,unknown,0,-0.0754102524263492
60,retired,married,primary,no,566,no,yes,cellular,23,jul,423,0,-1,0,unknown,0,0.5023229464771124
50,housemaid,married,secondary,no,388,no,no,cellular,8,jun,152,1,89,2,success,0,-1.4050563707408885
34,management,married,tertiary,no,577,yes,no,cellular,20,apr,243,1,153,1,failure,0,-0.3765677938496393
33,admin.,married,secondary,no,17,yes,no,cellular,13,may,74,0,351,1,failure,0,0.2988621220309742
57,housemaid,married,primary,no,260,yes,no,unknown,16,may,38,1,-1,0,unknown,0,0.2725528903451076
38,self-employed,divorced,secondary,no,0,yes,no,cellular,20,apr,84,0,-1,0,unknown,0,0.33847695323795873
42,management,married,tertiary,no,1823,yes,no,unknown,13,may,31,0,-1,0,unknown,0,-0.029757430077521862
54,self-employed,married,primary,no,1463,no,no,unknown,20,jun,60,0,-1,0,unknown,0,-0.022023896607594434
46,services,divorced,unknown,no,3390,no,no,unknown,20,jun,152,1,-1,0,unknown,0,-0.41004243765934106
59,management,married,primary,no,2769,yes,no,cellular,19,nov,104,0,131,2,failure,0,0.18259431903646825
38,self-employed,married,secondary,no,215,yes,no,cellular,20,nov,70,0,167,1,failure,0,0.19576418166441972
49,technician,married,secondary,no,12531,no,no,cellular,13,aug,77,1,-1,0,unknown,0,-2.1287496483438977
49,technician,married,tertiary,no,80,no,no,cellular,17,jul,123,0,-1,0,unknown,0,0.2203140896500214
30,technician,divorced,tertiary,no,317,yes,no,cellular,25,jul,67,1,-1,0,unknown,0,-0.6172591256820193
52,self-employed,single,primary,no,217,no,yes,cellular,15,jul,193,1,-1,0,unknown,0,-0.6497597789956502
38,admin.,married,secondary,no,4874,no,no,unknown,6,jun,1291,1,-1,0,unknown,0,-1.8971169329563524
44,admin.,single,secondary,no,275,yes,no,cellular,14,may,7,1,367,4,failure,0,-0.9357749906161733
39,management,married,primary,no,738,yes,yes,cellular,18,jul,215,1,-1,0,unknown,0,-0.2595771460156936
38,admin.,married,secondary,no,1839,no,no,unknown,23,may,63,1,-1,0,unknown,0,-0.11042497791741451
36,technician,divorced,secondary,no,556,yes,no,cellular,18,nov,154,1,189,1,failure,0,-0.31083357321291666
32,services,married,secondary,no,207,yes,no,unknown,23,may,360,0,-1,0,unknown,0,0.1605955296381463
57,admin.,divorced,secondary,no,-461,yes,yes,unknown,4,jun,145,1,-1,0,unknown,0,-0.11475730573849355
45,blue-collar,married,primary,no,789,no,yes,cellular,29,jan,79,0,-1,0,unknown,0,0.11432892831006572
43,management,divorced,tertiary,no,1133,yes,no,cellular,5,may,131,0,-1,0,unknown,0,0.32084888796679345
42,admin.,single,secondary,no,4253,yes,no,cellular,13,may,146,0,-1,0,unknown,0,0.4293401722760345
58,retired,married,secondary,no,255,no,no,unknown,28,may,362,1,-1,0,unknown,0,-0.6591494078665652
53,unemployed,married,secondary,no,582,yes,no,unknown,8,may,96,1,-1,0,unknown,0,0.011614359753331647
30,technician,married,secondary,no,743,no,no,cellular,29,jan,142,1,-1,0,unknown,0,-0.29832975909474563
40,blue-collar,married,primary,no,570,yes,no,unknown,12,may,109,1,-1,0,unknown,0,0.07438268099452762
35,admin.,married,secondary,no,786,no,yes,cellular,25,jul,322,0,-1,0,unknown,0,0.24023688428095524
34,services,married,secondary,no,295,yes,yes,cellular,4,jul,64,0,-1,0,unknown,0,0.0931854742785761
35,management,married,tertiary,no,2583,no,no,cellular,19,nov,210,0,-1,0,unknown,0,0.7138803655830297
28,blue-collar,single,secondary,no,1285,no,no,telephone,30,jan,199,1,2,17,other,0,-1.1181617012183058
39,technician,single,secondary,no,287,yes,no,cellular,14,jul,84,1,-1,0,unknown,0,-0.5281586968260938
51,admin.,married,primary,no,658,yes,no,unknown,14,may,369,0,-1,0,unknown,0,0.1151876546919758
29,blue-collar,married,secondary,no,246,yes,no,cellular,28,jul,194,1,-1,0,unknown,0,-2.0279506772131985
44,entrepreneur,married,tertiary,no,3463,yes,yes,cellular,28,aug,210,1,-1,0,unknown,0,-1.4922979178205857
32,blue-collar,divorced,unknown,no,291,yes,yes,unknown,27,jun,120,1,-1,0,unknown,0,-0.06616615362627598
28,admin.,single,secondary,no,19,no,no,cellular,8,jul,78,1,-1,0,unknown,0,-0.48482473560658995
53,blue-collar,married,secondary,no,5700,yes,no,unknown,14,may,97,0,-1,0,unknown,0,-0.03834475838362062
81,retired,divorced,unknown,no,0,no,no,telephone,16,oct,128,0,-1,0,unknown,0,1.1190382606743237
33,blue-collar,married,secondary,no,-346,yes,yes,unknown,23,may,29,1,-1,0,unknown,0,0.24844738160402968
37,entrepreneur,married,tertiary,yes,-456,yes,yes,unknown,20,jun,42,1,-1,0,unknown,0,-0.0025843950907091066
37,technician,married,secondary,no,5953,no,no,cellular,5,aug,1113,0,-1,0,unknown,0,1.1021975108032784
35,technician,single,secondary,no,1693,yes,no,cellular,26,may,58,0,105,1,success,0,1.0762619445864776
30,admin.,married,secondary,no,350,no,yes,cellular,9,jul,171,1,-1,0,unknown,0,-0.3436401628751822
43,blue-collar,married,primary,no,-181,yes,no,cellular,17,apr,351,0,337,3,failure,0,0.5364135509136212
45,retired,divorced,secondary,no,1735,no,yes,unknown,17,jun,306,0,-1,0,unknown,0,0.39412769501987277
34,blue-collar,married,secondary,no,157,yes,no,cellular,11,jul,254,1,-1,0,unknown,0,-0.6054702336073859
40,admin.,married,secondary,no,67,no,yes,cellular,19,nov,359,1,152,5,failure,0,-0.5450874194853694
60,admin.,married,primary,no,-444,no,yes,cellular,16,jul,227,0,-1,0,unknown,0,0.4323333558302202
54,self-employed,married,primary,no,0,no,yes,telephone,9,jul,130,1,-1,0,unknown,0,-0.10897619336287936
39,blue-collar,married,secondary,no,171,yes,yes,cellular,8,may,153,0,353,1,failure,0,0.20055177099171154
44,admin.,married,secondary,no,262,yes,no,cellular,9,jul,74,0,-1,0,unknown,0,0.1676712431251537
32,technician,married,tertiary,no,0,yes,no,cellular,19,nov,231,1,-1,0,unknown,0,-0.28043062921794554
34,blue-collar,married,secondary,no,965,yes,no,cellular,20,apr,372,1,332,2,other,0,-0.7241767312276253
44,management,married,tertiary,no,0,no,no,unknown,13,may,27,0,-1,0,unknown,0,0.005585607407507621
30,management,single,tertiary,no,6392,yes,no,cellular,5,may,335,0,-1,0,unknown,0,0.8773705380169531
47,unknown,married,unknown,no,194,no,no,cellular,4,aug,108,0,-1,0,unknown,0,0.16893185037213984
74,retired,divorced,primary,no,2308,no,no,telephone,16,sep,251,1,535,2,success,0,-1.392841231162138
27,admin.,married,secondary,no,941,yes,no,cellular,11,jul,124,0,-1,0,unknown,0,0.04247953066867165
34,housemaid,divorced,primary,no,46,yes,no,telephone,11,jul,31,1,-1,0,unknown,0,-0.09400876484280772
52,housemaid,divorced,secondary,no,131,yes,yes,cellular,11,may,87,0,-1,0,unknown,0,0.21658125988715368
32,services,married,secondary,no,1844,yes,yes,cellular,3,feb,158,1,201,6,failure,0,-0.3565722434185239
42,admin.,married,secondary,no,281,yes,no,unknown,15,may,118,0,-1,0,unknown,0,0.007907315568937106
31,technician,single,secondary,no,109,yes,no,unknown,21,may,419,0,-1,0,unknown,0,0.23637311568618077
31,technician,divorced,secondary,no,268,no,no,unknown,16,may,118,1,-1,0,unknown,0,-0.19575361006487063
31,admin.,married,secondary,no,298,yes,yes,unknown,26,may,518,0,-1,0,unknown,0,0.28623447406359764
57,entrepreneur,married,secondary,yes,-525,no,yes,cellular,25,jul,337,0,-1,0,unknown,0,0.11325322795477168
40,management,married,primary,no,738,yes,yes,cellular,2,apr,399,1,258,3,failure,0,-0.5358879526620399
23,blue-collar,married,secondary,no,94,yes,no,unknown,5,may,193,0,-1,0,unknown,0,0.03969428606936801
43,management,divorced,unknown,no,7702,no,no,cellular,1,sep,108,1,102,3,success,0,-0.954784553929797
45,admin.,divorced,unknown,no,857,no,no,telephone,8,jul,49,1,-1,0,unknown,0,-0.8062954384238785
58,technician,divorced,secondary,no,-354,yes,yes,cellular,7,jul,98,0,-1,0,unknown,0,0.04221906635112819
38,blue-collar,married,unknown,no,0,yes,no,cellular,2,apr,477,1,267,1,failure,0,-0.5098834725332257
48,admin.,married,secondary,no,112,no,no,cellular,18,aug,139,1,-1,0,unknown,0,-4.343774529346091
47,technician,divorced,secondary,no,5735,no,no,unknown,19,jun,282,1,-1,0,unknown,0,-1.270075034931056
49,technician,divorced,tertiary,no,1807,yes,no,cellular,2,jun,225,0,82,1,success,0,1.2406332479967481
28,blue-collar,single,primary,no,-30,yes,no,cellular,31,jul,108,1,-1,0,unknown,0,-1.3371055304563269
31,student,single,secondary,no,216,no,no,cellular,3,jun,138,0,-1,0,unknown,0,0.7428071045170679
38,technician,married,tertiary,no,127,yes,no,cellular,14,oct,113,0,50,2,success,0,1.675315384181104
43,blue-collar,married,secondary,no,1096,no,yes,unknown,30,may,180,0,-1,0,unknown,0,0.08096408659353885
52,management,married,secondary,no,5193,no,no,cellular,23,apr,477,1,-1,0,unknown,0,-0.6671884197664573
43,admin.,single,secondary,no,6,no,no,unknown,16,may,244,0,-1,0,unknown,0,0.1990437773269374
29,blue-collar,married,secondary,no,339,yes,no,cellular,15,may,63,1,354,2,failure,0,-0.5417052110879494
45,services,married,secondary,no,0,no,no,cellular,11,jul,106,1,-1,0,unknown,0,-0.5733766627096676
59,blue-collar,married,primary,no,625,no,no,cellular,9,jul,133,0,-1,0,unknown,0,0.27246647962219084
48,blue-collar,married,secondary,no,3776,no,no,telephone,4,may,254,1,-1,0,unknown,0,-0.7391878839920267
30,management,married,tertiary,no,1239,no,no,cellular,28,aug,125,1,-1,0,unknown,0,-5.593213437255695
23,housemaid,single,primary,no,93,yes,no,cellular,18,may,70,1,-1,0,unknown,0,-0.21653741322209535
38,technician,divorced,tertiary,no,304,yes,no,cellular,20,apr,8,1,-1,0,unknown,0,-1.2117910240235836
52,blue-collar,married,primary,no,1409,yes,no,unknown,19,jun,224,0,-1,0,unknown,0,0.03883543697249259
44,services,married,secondary,no,191,yes,yes,cellular,7,may,490,0,-1,0,unknown,0,0.6813299958545244
34,blue-collar,single,secondary,no,79,no,yes,cellular,20,nov,104,0,-1,0,unknown,0,0.5022862675957113
32,blue-collar,married,secondary,no,2263,no,no,cellular,7,may,113,1,-1,0,unknown,0,-0.42776568218608335
41,technician,married,secondary,no,10438,yes,no,telephone,15,jul,141,1,-1,0,unknown,0,-0.7281268079004356
31,admin.,single,secondary,no,81,yes,no,cellular,23,apr,215,1,165,11,other,0,-1.0023618008510944
40,management,married,tertiary,no,964,yes,no,telephone,13,may,95,1,-1,0,unknown,0,-1.0941386533415818
52,blue-collar,divorced,primary,no,0,no,no,cellular,20,nov,19,0,-1,0,unknown,0,-0.07450101612512329
32,services,married,secondary,no,3839,yes,no,cellular,18,nov,100,1,189,1,failure,0,-0.19413413791883224
26,admin.,single,secondary,no,586,yes,yes,unknown,12,may,215,0,-1,0,unknown,0,0.06131254468714441
29,management,single,tertiary,no,600,yes,no,cellular,18,oct,170,1,-1,0,unknown,0,-0.5004585579898692
31,management,married,tertiary,no,1343,yes,yes,unknown,21,may,85,0,-1,0,unknown,0,-0.08969596465239325
48,blue-collar,married,unknown,no,113,no,no,cellular,11,aug,104,1,-1,0,unknown,0,-2.813180506792789
27,blue-collar,single,secondary,no,240,yes,no,cellular,18,may,166,1,-1,0,unknown,0,-0.35432362520862953
30,blue-collar,married,secondary,no,194,yes,no,cellular,8,may,475,1,-1,0,unknown,0,-0.7289938388997919
